Name,small,large,circular,mini_hoop,total_rack,", NY, NY","Small, circular"
72 JAY ST,0,0,1,0,1,"72 JAY ST, NY, NY",
72 MADISON AV,1,0,0,0,1,"72 MADISON AV, NY, NY",
72 MORNINGSIDE AV,1,0,0,0,1,"72 MORNINGSIDE AV, NY, NY",
72 NEWELL ST,0,0,1,0,1,"72 NEWELL ST, NY, NY",
72 RIVERDALE AV,0,0,1,0,1,"72 RIVERDALE AV, NY, NY",
72 S 1 ST,0,0,2,0,2,"72 S 1 ST, NY, NY",
72 UNIVERSITY PL,1,0,0,0,1,"72 UNIVERSITY PL, NY, NY",
72 WYCKOFF AV,0,0,1,0,1,"72 WYCKOFF AV, NY, NY",
720 CLASSON AV,1,0,0,0,1,"720 CLASSON AV, NY, NY",
720 MOTHER GASTON BL,0,0,4,0,4,"720 MOTHER GASTON BL, NY, NY",
720 WASHINGTON AV,1,0,0,0,1,"720 WASHINGTON AV, NY, NY",
7202 ROOSEVELT AV,2,1,0,0,3,"7202 ROOSEVELT AV, NY, NY",
721 2 AV,1,0,0,0,1,"721 2 AV, NY, NY",
721 4 AV,0,0,1,0,1,"721 4 AV, NY, NY",
721 8 AV,1,0,0,0,1,"721 8 AV, NY, NY",
721 9 AV,1,0,0,0,1,"721 9 AV, NY, NY",
721 FRANKLIN AV,1,0,0,0,1,"721 FRANKLIN AV, NY, NY",
721 WASHINGTON AV,1,0,0,0,1,"721 WASHINGTON AV, NY, NY",
7215 KISSENA BL,0,0,1,0,1,"7215 KISSENA BL, NY, NY",
7218 ROOSEVELT AV,2,0,0,0,2,"7218 ROOSEVELT AV, NY, NY",
722 BROADWAY,1,0,0,0,1,"722 BROADWAY, NY, NY",
722 LORIMER ST,0,0,3,0,3,"722 LORIMER ST, NY, NY",
722 NOSTRAND AV,1,0,0,0,1,"722 NOSTRAND AV, NY, NY",
7223 RIDGE BL,1,0,0,0,1,"7223 RIDGE BL, NY, NY",
7226 ROOSEVELT AV,2,1,0,0,3,"7226 ROOSEVELT AV, NY, NY",
723 4 AV,0,0,1,0,1,"723 4 AV, NY, NY",
723 FULTON ST,0,0,2,0,2,"723 FULTON ST, NY, NY",
723 METROPOLITAN AV,1,0,0,0,1,"723 METROPOLITAN AV, NY, NY",
723 NOSTRAND AV,0,0,1,0,1,"723 NOSTRAND AV, NY, NY",
7232 BROADWAY,0,0,1,0,1,"7232 BROADWAY, NY, NY",
724 AMSTERDAM AV,1,0,0,0,1,"724 AMSTERDAM AV, NY, NY",
724 BROADWAY,1,0,0,0,1,"724 BROADWAY, NY, NY",
724 E 5 ST,2,0,0,0,2,"724 E 5 ST, NY, NY",
724 FRANKLIN AV,1,0,0,0,1,"724 FRANKLIN AV, NY, NY",
724 NEREID AV,1,0,0,0,1,"724 NEREID AV, NY, NY",
724 W 181 ST,0,0,0,1,1,"724 W 181 ST, NY, NY",
725 COLUMBUS AV,1,0,0,0,1,"725 COLUMBUS AV, NY, NY",
725 DUMONT ST,0,0,1,0,1,"725 DUMONT ST, NY, NY",
725 E 9 ST,1,0,0,0,1,"725 E 9 ST, NY, NY",
725 NOSTRAND AV,1,0,1,0,2,"725 NOSTRAND AV, NY, NY",
725 ST MARK'S AV,1,0,0,0,1,"725 ST MARK'S AV, NY, NY",
725 WASHINGTON AV,1,0,1,0,2,"725 WASHINGTON AV, NY, NY",
726 9 AV,1,0,0,0,1,"726 9 AV, NY, NY",
726 AMSTERDAM AV,0,0,0,1,1,"726 AMSTERDAM AV, NY, NY",
726 BROADWAY,2,0,0,0,2,"726 BROADWAY, NY, NY",
726 E 152 ST,0,0,4,0,4,"726 E 152 ST, NY, NY",
726 E TREMONT AV,0,0,1,0,1,"726 E TREMONT AV, NY, NY",
726 MADISON AV,0,0,0,1,1,"726 MADISON AV, NY, NY",
726 MANHATTAN AV,1,0,0,0,1,"726 MANHATTAN AV, NY, NY",
727 FLUSHING AV,1,0,0,0,1,"727 FLUSHING AV, NY, NY",
727 FULTON ST,1,1,0,0,2,"727 FULTON ST, NY, NY",
727 WASHINGTON ST,1,0,0,0,1,"727 WASHINGTON ST, NY, NY",
728 AMSTERDAM AV,0,0,0,1,1,"728 AMSTERDAM AV, NY, NY",
728 DRIGGS AV,1,0,0,0,1,"728 DRIGGS AV, NY, NY",
728 FRANKLIN AV,0,0,4,0,4,"728 FRANKLIN AV, NY, NY",
728 KNICKERBOCKER AV,0,0,1,0,1,"728 KNICKERBOCKER AV, NY, NY",
728 NEREID AV,1,0,0,0,1,"728 NEREID AV, NY, NY",
729 4 AV,0,0,1,0,1,"729 4 AV, NY, NY",
729 7 AV,0,0,1,0,1,"729 7 AV, NY, NY",
729 BROADWAY,0,3,0,0,3,"729 BROADWAY, NY, NY",
729 FLUSHING AV,1,0,0,0,1,"729 FLUSHING AV, NY, NY",
729 GREENWICH ST,2,0,0,0,2,"729 GREENWICH ST, NY, NY",
729 MEEKER AV,0,0,1,0,1,"729 MEEKER AV, NY, NY",
73 7 AV S,1,0,0,0,1,"73 7 AV S, NY, NY",
73 BRIDGE ST,1,0,0,0,1,"73 BRIDGE ST, NY, NY",
73 BROADWAY,1,0,0,0,1,"73 BROADWAY, NY, NY",
73 CLARK ST,1,0,0,0,1,"73 CLARK ST, NY, NY",
73 COLUMBIA HEIGHTS,3,0,0,0,3,"73 COLUMBIA HEIGHTS, NY, NY",
73 E 4 ST,1,0,0,0,1,"73 E 4 ST, NY, NY",
73 LAFAYETTE AV,1,0,0,0,1,"73 LAFAYETTE AV, NY, NY",
73 LUDLOW ST,2,0,0,0,2,"73 LUDLOW ST, NY, NY",
73 MONTROSE AV,0,0,1,0,1,"73 MONTROSE AV, NY, NY",
73 SULLIVAN ST,1,0,0,0,1,"73 SULLIVAN ST, NY, NY",
73 TROY AV,1,0,0,0,1,"73 TROY AV, NY, NY",
73 W 108 ST,1,0,0,0,1,"73 W 108 ST, NY, NY",
73 W HOUSTON ST,1,0,0,0,1,"73 W HOUSTON ST, NY, NY",
73 WEST BROADWAY,0,1,0,0,1,"73 WEST BROADWAY, NY, NY",
730 11 AV,0,0,1,0,1,"730 11 AV, NY, NY",
730 9 AV,1,0,0,0,1,"730 9 AV, NY, NY",
730 BROADWAY,2,0,0,0,2,"730 BROADWAY, NY, NY",
730 COLUMBUS AV,0,3,0,1,4,"730 COLUMBUS AV, NY, NY",
730 E 12 ST,1,0,0,0,1,"730 E 12 ST, NY, NY",
7305 37 RD,0,0,2,0,2,"7305 37 RD, NY, NY",
7308 37 AV,0,0,0,1,1,"7308 37 AV, NY, NY",
73-08 37 AV,0,0,0,1,1,"73-08 37 AV, NY, NY",
731 9 AV,1,0,0,0,1,"731 9 AV, NY, NY",
731 FRANKLIN AV,1,0,0,0,1,"731 FRANKLIN AV, NY, NY",
731 HEGEMAN AV,0,0,1,0,1,"731 HEGEMAN AV, NY, NY",
731 LEXINGTON AV,1,0,0,0,1,"731 LEXINGTON AV, NY, NY",
7311 37 RD,0,0,1,0,1,"7311 37 RD, NY, NY",
7314 37 AV,0,0,0,1,1,"7314 37 AV, NY, NY",
73-14 37 AV,0,0,0,1,1,"73-14 37 AV, NY, NY",
7318 BROADWAY,0,0,1,0,1,"7318 BROADWAY, NY, NY",
732 61 ST,0,0,1,0,1,"732 61 ST, NY, NY",
7323 RIDGE BL,4,0,0,0,4,"7323 RIDGE BL, NY, NY",
7328 BELL BL,1,0,0,0,1,"7328 BELL BL, NY, NY",
733 AMSTERDAM AV,0,0,0,2,2,"733 AMSTERDAM AV, NY, NY",
733 LIVONIA AV,0,0,1,0,1,"733 LIVONIA AV, NY, NY",
733 METROPOLITAN AV,1,0,0,0,1,"733 METROPOLITAN AV, NY, NY",
7336 BELL BL,1,0,0,0,1,"7336 BELL BL, NY, NY",
734 DUMONT ST,0,0,1,0,1,"734 DUMONT ST, NY, NY",
734 METROPOLITAN AV,1,0,0,0,1,"734 METROPOLITAN AV, NY, NY",
735 10 AV,1,0,0,0,1,"735 10 AV, NY, NY",
735 AMSTERDAM AV,1,0,0,1,2,"735 AMSTERDAM AV, NY, NY",
735 BROADWAY,0,4,0,0,4,"735 BROADWAY, NY, NY",
736 AV OF THE AMERICAS,2,0,0,0,2,"736 AV OF THE AMERICAS, NY, NY",
736 BROADWAY,1,0,0,0,1,"736 BROADWAY, NY, NY",
736 FRANKLIN AV,1,0,0,0,1,"736 FRANKLIN AV, NY, NY",
736 NOSTRAND AV,1,0,0,0,1,"736 NOSTRAND AV, NY, NY",
736 W 181 ST,0,0,0,1,1,"736 W 181 ST, NY, NY",
737 4 AV,1,0,0,0,1,"737 4 AV, NY, NY",
737 E 6 ST,1,0,0,0,1,"737 E 6 ST, NY, NY",
738 BROADWAY,1,0,0,0,1,"738 BROADWAY, NY, NY",
738 FLATBUSH AV,0,0,1,0,1,"738 FLATBUSH AV, NY, NY",
738 NEW LOTS AV,0,0,1,0,1,"738 NEW LOTS AV, NY, NY",
738 NOSTRAND AV,2,0,0,0,2,"738 NOSTRAND AV, NY, NY",
738 W 181 ST,0,0,0,1,1,"738 W 181 ST, NY, NY",
739 AV OF THE AMERICAS,3,0,0,0,3,"739 AV OF THE AMERICAS, NY, NY",
739 DUMONT ST,0,0,1,0,1,"739 DUMONT ST, NY, NY",
739 FRANKLIN AV,1,0,0,0,1,"739 FRANKLIN AV, NY, NY",
739 NEW LOTS AV,0,0,2,0,2,"739 NEW LOTS AV, NY, NY",
739 UNION ST,1,0,0,0,1,"739 UNION ST, NY, NY",
74 2 AV,1,0,0,0,1,"74 2 AV, NY, NY",
74 5 AV,1,0,0,0,1,"74 5 AV, NY, NY",
74 5 AV,2,0,0,0,2,"74 5 AV, NY, NY",
74 E 116 ST,0,0,1,0,1,"74 E 116 ST, NY, NY",
74 E 13 ST,0,1,0,0,1,"74 E 13 ST, NY, NY",
74 E 14 ST,3,0,0,0,3,"74 E 14 ST, NY, NY",
74 E BURNSIDE AV,0,0,1,0,1,"74 E BURNSIDE AV, NY, NY",
74 GRAHAM AV,1,0,0,0,1,"74 GRAHAM AV, NY, NY",
74 GUERNSEY ST,0,0,4,0,4,"74 GUERNSEY ST, NY, NY",
74 INDIA ST,1,0,0,0,1,"74 INDIA ST, NY, NY",
74 TRINITY PL,0,0,2,0,2,"74 TRINITY PL, NY, NY",
74 W 68 ST,0,0,0,2,2,"74 W 68 ST, NY, NY",
740 BROADWAY,2,0,0,0,2,"740 BROADWAY, NY, NY",
740 DRIGGS AV,1,0,0,0,1,"740 DRIGGS AV, NY, NY",
740 E 149 ST,0,0,1,0,1,"740 E 149 ST, NY, NY",
7403 MYRTLE AV,1,0,0,0,1,"7403 MYRTLE AV, NY, NY",
7404 37 AV,0,0,0,1,1,"7404 37 AV, NY, NY",
74-04 37 AV,0,0,0,1,1,"74-04 37 AV, NY, NY",
741 CONEY ISLAND AV,0,0,1,0,1,"741 CONEY ISLAND AV, NY, NY",
741 FLUSHING AV,1,0,0,0,1,"741 FLUSHING AV, NY, NY",
741 HUNTS POINT AV,2,0,0,0,2,"741 HUNTS POINT AV, NY, NY",
741 LIBERTY AV,0,0,1,0,1,"741 LIBERTY AV, NY, NY",
741 WEST END AV,1,0,0,0,1,"741 WEST END AV, NY, NY",
7413 ROOSEVELT AV,1,1,0,0,2,"7413 ROOSEVELT AV, NY, NY",
7414 37 AV,0,0,0,1,1,"7414 37 AV, NY, NY",
74-14 37 AV,0,0,0,1,1,"74-14 37 AV, NY, NY",
7414 GRAND AV,1,0,0,0,1,"7414 GRAND AV, NY, NY",
7415 ROOSEVELT AV,1,0,5,0,6,"7415 ROOSEVELT AV, NY, NY",
7417 GRAND AV,0,1,0,0,1,"7417 GRAND AV, NY, NY",
7419 BROADWAY,0,2,0,0,2,"7419 BROADWAY, NY, NY",
7419 MYRTLE AV,1,0,0,0,1,"7419 MYRTLE AV, NY, NY",
742 MANHATTAN AV,1,0,0,0,1,"742 MANHATTAN AV, NY, NY",
7422 37 AV,0,0,0,1,1,"7422 37 AV, NY, NY",
74-22 37 AV,0,0,0,1,1,"74-22 37 AV, NY, NY",
743 9 AV,1,0,0,0,1,"743 9 AV, NY, NY",
743 CARROLL ST,1,0,0,0,1,"743 CARROLL ST, NY, NY",
743 DRIGGS AV,0,0,1,0,1,"743 DRIGGS AV, NY, NY",
743 NEREID AV,1,0,0,0,1,"743 NEREID AV, NY, NY",
744 9 AV,0,0,3,0,3,"744 9 AV, NY, NY",
744 FRANKLIN AV,1,0,0,0,1,"744 FRANKLIN AV, NY, NY",
745 FULTON ST,2,0,0,0,2,"745 FULTON ST, NY, NY",
745 HUNTS POINT AV,1,0,0,0,1,"745 HUNTS POINT AV, NY, NY",
745 MADISON AV,0,0,0,1,1,"745 MADISON AV, NY, NY",
746 4 AV,0,0,1,0,1,"746 4 AV, NY, NY",
746 9 AV,1,0,0,0,1,"746 9 AV, NY, NY",
746 WASHINGTON AV,1,0,2,0,3,"746 WASHINGTON AV, NY, NY",
747 10 AV,4,0,0,0,4,"747 10 AV, NY, NY",
747 AMSTERDAM AV,1,0,0,0,1,"747 AMSTERDAM AV, NY, NY",
747 COLUMBUS AV,0,0,2,0,2,"747 COLUMBUS AV, NY, NY",
748 9 AV,0,0,1,0,1,"748 9 AV, NY, NY",
748 UNION ST,1,0,0,0,1,"748 UNION ST, NY, NY",
75 5 AV,1,0,0,0,1,"75 5 AV, NY, NY",
75 7 AV,0,0,0,2,2,"75 7 AV, NY, NY",
75 9 AV,1,2,0,0,3,"75 9 AV, NY, NY",
75 ATLANTIC AV,2,0,0,0,2,"75 ATLANTIC AV, NY, NY",
75 BARCLAY ST,0,0,1,0,1,"75 BARCLAY ST, NY, NY",
75 BROAD ST,0,0,1,0,1,"75 BROAD ST, NY, NY",
75 CHAMBERS ST,2,0,0,0,2,"75 CHAMBERS ST, NY, NY",
75 DE KALB AV,2,0,0,0,2,"75 DE KALB AV, NY, NY",
75 E 116 ST,0,0,1,0,1,"75 E 116 ST, NY, NY",
75 E 3 ST,1,0,0,0,1,"75 E 3 ST, NY, NY",
75 E 7 ST,2,1,0,0,3,"75 E 7 ST, NY, NY",
75 FRONT ST,2,0,2,0,4,"75 FRONT ST, NY, NY",
75 HAMILTON AV,1,1,0,0,2,"75 HAMILTON AV, NY, NY",
75 HUMBOLDT ST,1,0,0,0,1,"75 HUMBOLDT ST, NY, NY",
75 LAFAYETTE AV,0,1,0,0,1,"75 LAFAYETTE AV, NY, NY",
75 LUDLOW ST,2,0,0,0,2,"75 LUDLOW ST, NY, NY",
75 LUDLOW ST,2,0,0,0,2,"75 LUDLOW ST, NY, NY",
75 MONTAGUE ST,1,0,0,0,1,"75 MONTAGUE ST, NY, NY",
75 MONTGOMERY ST,1,2,0,0,3,"75 MONTGOMERY ST, NY, NY",
75 NEVINS ST,0,1,0,0,1,"75 NEVINS ST, NY, NY",
75 PRINCE ST,0,1,0,0,1,"75 PRINCE ST, NY, NY",
75 ROEBLING ST,2,2,0,0,4,"75 ROEBLING ST, NY, NY",
75 S 6 ST,0,0,1,0,1,"75 S 6 ST, NY, NY",
75 ST NICHOLAS PL,1,0,0,0,1,"75 ST NICHOLAS PL, NY, NY",
75 STUYVESANT PL,0,2,0,0,2,"75 STUYVESANT PL, NY, NY",
75 VARICK ST,6,0,0,0,6,"75 VARICK ST, NY, NY",
75 W 205 ST,0,2,0,0,2,"75 W 205 ST, NY, NY",
750 6 AV,2,0,0,0,2,"750 6 AV, NY, NY",
750 9 AV,0,1,0,0,1,"750 9 AV, NY, NY",
750 E 149 ST,0,0,1,0,1,"750 E 149 ST, NY, NY",
750 MANHATTAN AV,1,0,0,0,1,"750 MANHATTAN AV, NY, NY",
750 WASHINGTON AV,1,0,0,0,1,"750 WASHINGTON AV, NY, NY",
7501 BROADWAY,0,0,1,0,1,"7501 BROADWAY, NY, NY",
7501 ROOSEVELT AV,3,0,0,0,3,"7501 ROOSEVELT AV, NY, NY",
7502 ROOSEVELT AV,1,0,0,0,1,"7502 ROOSEVELT AV, NY, NY",
7504 ROOSEVELT AV,1,0,0,0,1,"7504 ROOSEVELT AV, NY, NY",
7507 ROOSEVELT AV,2,0,0,0,2,"7507 ROOSEVELT AV, NY, NY",
7508 37 AV,0,0,0,1,1,"7508 37 AV, NY, NY",
75-08 37 AV,0,0,0,1,1,"75-08 37 AV, NY, NY",
7508 ROOSEVELT AV,3,0,0,0,3,"7508 ROOSEVELT AV, NY, NY",
7509 ROOSEVELT AV,1,0,0,0,1,"7509 ROOSEVELT AV, NY, NY",
751 4 AV,0,0,1,0,1,"751 4 AV, NY, NY",
751 FRANKLIN AV,1,0,0,0,1,"751 FRANKLIN AV, NY, NY",
7511 ROOSEVELT AV,1,0,0,0,1,"7511 ROOSEVELT AV, NY, NY",
7512 ROOSEVELT AV,1,0,0,0,1,"7512 ROOSEVELT AV, NY, NY",
7516 37 AV,0,0,0,1,1,"7516 37 AV, NY, NY",
75-16 37 AV,0,0,0,1,1,"75-16 37 AV, NY, NY",
7516 ROOSEVELT AV,1,0,0,0,1,"7516 ROOSEVELT AV, NY, NY",
752 1 AV,1,0,0,0,1,"752 1 AV, NY, NY",
752 9 AV,1,0,0,0,1,"752 9 AV, NY, NY",
752 WEST END AV,2,0,0,0,2,"752 WEST END AV, NY, NY",
7528 37 AV,0,0,0,1,1,"7528 37 AV, NY, NY",
75-28 37 AV,0,0,0,1,1,"75-28 37 AV, NY, NY",
753 BROADWAY,1,0,0,0,1,"753 BROADWAY, NY, NY",
753 CONEY ISLAND AV,0,0,1,0,1,"753 CONEY ISLAND AV, NY, NY",
753 E 5 ST,2,0,0,0,2,"753 E 5 ST, NY, NY",
753 METROPOLITAN AV,1,0,0,0,1,"753 METROPOLITAN AV, NY, NY",
753 NOSTRAND AV,1,0,0,0,1,"753 NOSTRAND AV, NY, NY",
7530 150 ST,4,0,0,0,4,"7530 150 ST, NY, NY",
7531 150 ST,1,0,0,0,1,"7531 150 ST, NY, NY",
754 4 AV,1,0,0,0,1,"754 4 AV, NY, NY",
754 5 AV,0,1,0,0,1,"754 5 AV, NY, NY",
754 CONEY ISLAND AV,0,0,2,0,2,"754 CONEY ISLAND AV, NY, NY",
754 E 6 ST,1,0,0,0,1,"754 E 6 ST, NY, NY",
754 HUMBOLDT ST,0,0,2,0,2,"754 HUMBOLDT ST, NY, NY",
754 NEW LOTS AV,0,0,1,0,1,"754 NEW LOTS AV, NY, NY",
755 10 AV,1,0,0,0,1,"755 10 AV, NY, NY",
755 5 AV,0,0,1,0,1,"755 5 AV, NY, NY",
755 AMSTERDAM AV,1,0,0,1,2,"755 AMSTERDAM AV, NY, NY",
755 E 149 ST,0,0,1,0,1,"755 E 149 ST, NY, NY",
755 METROPOLITAN AV,1,0,0,0,1,"755 METROPOLITAN AV, NY, NY",
755 NOSTRAND AV,1,0,0,0,1,"755 NOSTRAND AV, NY, NY",
755 WASHINGTON AV,1,0,0,0,1,"755 WASHINGTON AV, NY, NY",
755 WASHINGTON ST,1,0,0,0,1,"755 WASHINGTON ST, NY, NY",
756 10 AV,0,0,4,0,4,"756 10 AV, NY, NY",
756 UNION ST,1,0,0,0,1,"756 UNION ST, NY, NY",
757 BROADWAY,1,0,0,0,1,"757 BROADWAY, NY, NY",
757 E 149 ST,0,0,1,0,1,"757 E 149 ST, NY, NY",
757 FULTON ST,1,0,0,0,1,"757 FULTON ST, NY, NY",
758 NEW LOTS AV,0,0,1,0,1,"758 NEW LOTS AV, NY, NY",
759 BROADWAY,0,1,0,0,1,"759 BROADWAY, NY, NY",
759 E 138 ST,0,2,0,0,2,"759 E 138 ST, NY, NY",
759 FULTON ST,0,3,0,0,3,"759 FULTON ST, NY, NY",
759 NOSTRAND AV,2,0,0,0,2,"759 NOSTRAND AV, NY, NY",
76 3 AV,1,0,0,0,1,"76 3 AV, NY, NY",
76 4 AV,2,0,0,0,2,"76 4 AV, NY, NY",
76 6 AV,0,1,0,0,1,"76 6 AV, NY, NY",
76 9 AV,3,0,0,0,3,"76 9 AV, NY, NY",
76 BAY ST,1,0,0,0,1,"76 BAY ST, NY, NY",
76 BOGART ST,5,0,0,0,5,"76 BOGART ST, NY, NY",
76 BUSHWICK AV,1,0,0,0,1,"76 BUSHWICK AV, NY, NY",
76 E 1 ST,1,2,0,0,3,"76 E 1 ST, NY, NY",
76 E 116 ST,0,0,1,0,1,"76 E 116 ST, NY, NY",
76 E BURNSIDE AV,0,0,2,0,2,"76 E BURNSIDE AV, NY, NY",
76 MADISON AV,1,0,0,0,1,"76 MADISON AV, NY, NY",
76 MANHATTAN AV,0,0,1,0,1,"76 MANHATTAN AV, NY, NY",
76 MORGAN AV,5,0,0,0,5,"76 MORGAN AV, NY, NY",
76 ST NICHOLAS PL,1,0,0,0,1,"76 ST NICHOLAS PL, NY, NY",
76 W 225 ST,2,0,0,0,2,"76 W 225 ST, NY, NY",
76 W 3 ST,1,0,0,0,1,"76 W 3 ST, NY, NY",
760 4 AV,1,0,1,0,2,"760 4 AV, NY, NY",
760 BROADWAY,4,1,0,0,5,"760 BROADWAY, NY, NY",
760 COLUMBUS AV,0,3,0,0,3,"760 COLUMBUS AV, NY, NY",
760 E 149 ST,0,0,1,0,1,"760 E 149 ST, NY, NY",
760 E TREMONT AV,0,0,1,0,1,"760 E TREMONT AV, NY, NY",
760 MADISON AV,0,0,0,1,1,"760 MADISON AV, NY, NY",
7601 147 ST,1,0,0,0,1,"7601 147 ST, NY, NY",
7601 ROOSEVELT AV,1,0,0,0,1,"7601 ROOSEVELT AV, NY, NY",
7603 ROOSEVELT AV,1,0,0,0,1,"7603 ROOSEVELT AV, NY, NY",
7605 ROOSEVELT AV,3,0,0,0,3,"7605 ROOSEVELT AV, NY, NY",
7609 ROOSEVELT AV,1,0,0,0,1,"7609 ROOSEVELT AV, NY, NY",
761 61 ST,0,0,1,0,1,"761 61 ST, NY, NY",
761 7 AV,1,0,0,0,1,"761 7 AV, NY, NY",
761 BROADWAY,0,3,0,0,3,"761 BROADWAY, NY, NY",
761 FOX ST,3,0,0,0,3,"761 FOX ST, NY, NY",
761 SOUNDVIEW AV,0,0,1,0,1,"761 SOUNDVIEW AV, NY, NY",
7615 ROOSEVELT AV,3,0,0,0,3,"7615 ROOSEVELT AV, NY, NY",
7618 ROOSEVELT AV,1,0,0,0,1,"7618 ROOSEVELT AV, NY, NY",
7619 QUEENS BL,1,0,0,0,1,"7619 QUEENS BL, NY, NY",
762 AMSTERDAM AV,1,0,1,0,2,"762 AMSTERDAM AV, NY, NY",
762 E 149 ST,0,0,1,0,1,"762 E 149 ST, NY, NY",
762 NOSTRAND AV,1,0,0,0,1,"762 NOSTRAND AV, NY, NY",
763 61 ST,0,0,1,0,1,"763 61 ST, NY, NY",
763 KNICKERBOCKER AV,0,0,4,0,4,"763 KNICKERBOCKER AV, NY, NY",
764 CLASSON AV,0,0,2,0,2,"764 CLASSON AV, NY, NY",
764 FRANKLIN AV,0,0,1,0,1,"764 FRANKLIN AV, NY, NY",
764 NOSTRAND AV,1,0,0,0,1,"764 NOSTRAND AV, NY, NY",
765 1 AV,1,0,0,0,1,"765 1 AV, NY, NY",
765 AMSTERDAM AV,1,0,1,0,2,"765 AMSTERDAM AV, NY, NY",
765 FULTON ST,1,0,0,0,1,"765 FULTON ST, NY, NY",
766 BELMONT AV,0,0,2,0,2,"766 BELMONT AV, NY, NY",
766 COLUMBUS AV,1,0,0,0,1,"766 COLUMBUS AV, NY, NY",
766 W 181 ST,0,0,0,2,2,"766 W 181 ST, NY, NY",
766 WASHINGTON AV,1,0,0,0,1,"766 WASHINGTON AV, NY, NY",
767 4 AV,0,0,1,0,1,"767 4 AV, NY, NY",
767 BLAKE AV,0,0,2,0,2,"767 BLAKE AV, NY, NY",
767 HICKS ST,0,0,3,0,3,"767 HICKS ST, NY, NY",
767 ROCKAWAY AV,0,0,1,0,1,"767 ROCKAWAY AV, NY, NY",
768 AMSTERDAM AV,1,0,0,0,1,"768 AMSTERDAM AV, NY, NY",
768 MADISON AV,0,0,0,1,1,"768 MADISON AV, NY, NY",
769 9 AV,1,0,0,0,1,"769 9 AV, NY, NY",
769 E 149 ST,0,0,1,0,1,"769 E 149 ST, NY, NY",
769 FRANKLIN AV,0,0,1,0,1,"769 FRANKLIN AV, NY, NY",
769 MC DONALD AV,0,0,2,0,2,"769 MC DONALD AV, NY, NY",
769 METROPOLITAN AV,2,0,0,0,2,"769 METROPOLITAN AV, NY, NY",
769 NEW LOTS AV,0,0,1,0,1,"769 NEW LOTS AV, NY, NY",
769 NOSTRAND AV,1,0,0,0,1,"769 NOSTRAND AV, NY, NY",
769 WASHINGTON AV,1,0,0,0,1,"769 WASHINGTON AV, NY, NY",
77 3 AV,0,1,0,0,1,"77 3 AV, NY, NY",
77 4 AV,1,0,0,0,1,"77 4 AV, NY, NY",
77 7 AV,2,0,0,0,2,"77 7 AV, NY, NY",
77 AV C,1,0,0,0,1,"77 AV C, NY, NY",
77 E 4 ST,1,0,0,0,1,"77 E 4 ST, NY, NY",
77 E HOUSTON ST,1,0,0,0,1,"77 E HOUSTON ST, NY, NY",
77 FLUSHING AV,1,0,0,0,1,"77 FLUSHING AV, NY, NY",
77 GARFIELD PL,1,0,0,0,1,"77 GARFIELD PL, NY, NY",
77 HARRISON ST,0,3,0,0,3,"77 HARRISON ST, NY, NY",
77 HEGEMAN AV,0,0,1,0,1,"77 HEGEMAN AV, NY, NY",
77 KINGSTON AV,0,0,1,0,1,"77 KINGSTON AV, NY, NY",
77 MARKET ST,0,2,0,0,2,"77 MARKET ST, NY, NY",
77 MILTON ST,0,1,0,0,1,"77 MILTON ST, NY, NY",
77 N 6 ST,0,0,3,0,3,"77 N 6 ST, NY, NY",
77 RICHMOND HILL RD,1,0,0,0,1,"77 RICHMOND HILL RD, NY, NY",
77 ROGERS AV,1,0,0,0,1,"77 ROGERS AV, NY, NY",
77 W 11 ST,1,0,0,0,1,"77 W 11 ST, NY, NY",
77 W 66 ST,3,6,0,0,9,"77 W 66 ST, NY, NY",
77 WORTH ST,1,0,0,0,1,"77 WORTH ST, NY, NY",
770 AMSTERDAM AV,0,0,0,1,1,"770 AMSTERDAM AV, NY, NY",
770 BROADWAY,1,0,0,0,1,"770 BROADWAY, NY, NY",
770 BROADWAY,3,3,0,0,6,"770 BROADWAY, NY, NY",
770 FULTON ST,2,0,0,0,2,"770 FULTON ST, NY, NY",
770 LEXINGTON AV,0,1,0,0,1,"770 LEXINGTON AV, NY, NY",
770 METROPOLITAN AV,0,0,1,0,1,"770 METROPOLITAN AV, NY, NY",
770 WASHINGTON AV,1,0,0,0,1,"770 WASHINGTON AV, NY, NY",
7701 ROOSEVELT AV,1,0,0,0,1,"7701 ROOSEVELT AV, NY, NY",
7705 QUEENS BL,1,0,0,0,1,"7705 QUEENS BL, NY, NY",
7709 37 AV,0,0,0,1,1,"7709 37 AV, NY, NY",
77-09 37 AV,0,0,0,1,1,"77-09 37 AV, NY, NY",
771 8 AV,1,0,0,0,1,"771 8 AV, NY, NY",
771 BROADWAY,0,1,0,0,1,"771 BROADWAY, NY, NY",
771 FULTON ST,1,0,0,0,1,"771 FULTON ST, NY, NY",
771 METROPOLITAN AV,1,0,0,0,1,"771 METROPOLITAN AV, NY, NY",
771 MILLER AV,0,0,1,0,1,"771 MILLER AV, NY, NY",
7711 37 AV,1,0,0,0,1,"7711 37 AV, NY, NY",
7714 QUEENS BL,1,0,0,0,1,"7714 QUEENS BL, NY, NY",
7714 ROOSEVELT AV,0,1,0,0,1,"7714 ROOSEVELT AV, NY, NY",
772 BLAKE AV,0,0,1,0,1,"772 BLAKE AV, NY, NY",
772 E 149 ST,0,0,1,0,1,"772 E 149 ST, NY, NY",
772 NOSTRAND AV,1,0,0,0,1,"772 NOSTRAND AV, NY, NY",
